url,name,phone number,website,contact name,zipcode,state,city,typical job costs,license number,address,review,project_count,description,category_page_url
https://www.houzz.com/pro2/howardconstruction2m7bhy/howard-construction,Howard Construction,(610) 366-0588,,,,18101,Allentown,,,Allentown,0,,"Is this your business?
With a free Houzz profile, you can:
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/990
https://www.houzz.com/pro2/curtistotalservice2ldyws/curtis-total-service,Curtis Total Service,(484) 232-8529,,,,18101,Allentown,,,Servicing Your Area,0,,"Is this your business?
With a free Houzz profile, you can:
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/1005
https://www.houzz.com/pro2/henkelsmccoy3qrpm2/henkels-mccoy---northampton,Henkels & McCoy - Northampton,(610) 440-0611,,,,18067,Northampton,,,700 Sipos Dr,0,,"Is this your business?
With a free Houzz profile, you can:
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/1020
https://www.houzz.com/pro2/twocitycenter316hiv/two-city-center,Two City Center,(610) 625-5516,http://northstarcm.com,,,18101,Allentown,,,645 Hamilton St Ste 600,0,,"Is this your business?
With a free Houzz profile, you can:
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/1035
https://www.houzz.com/pro2/whitehallaluminumdistributors/whitehall-aluminum-distributors,Whitehall Aluminum Distributors,(610) 437-6679,,"Ron Stauffer, Owner",,18102,Allentown,,,716 N 7th St,0,,"Is this your business?
With a free Houzz profile, you can:
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/1050
https://www.houzz.com/pro2/emutilitycontractorsllc12ad4d0/em-utility-contractors-llc,EM UTILITY CONTRACTORS LLC,(484) 274-5774,,ANTHONY SANCHEZ,,18103,ALLENTOWN,,,2425 S FRONT ST,0,,"Is this your business?
With a free Houzz profile, you can:
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/1065
https://www.houzz.com/pro2/rsquiresandsons66c209e/r-squires-and-sons,R Squires And Sons,(484) 264-0046,,,,18103,Allentown,,,1304 S Meadow St,0,,"Is this your business?
With a free Houzz profile, you can:
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/1080
https://www.houzz.com/pro2/jesusespinosac4182f4/jesus-espinosa,Jesus Espinosa,(484) 553-3490,,Jesus Espinosa,,18103,Allentown,,,1411 S Jefferson St,0,,"Is this your business?
With a free Houzz profile, you can:
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/1095
https://www.houzz.com/pro2/carpentryplus2lj4ui/carpentry-plus,Carpentry Plus,(610) 443-3136,,,,18052,Whitehall,,,2006 Eberhart Rd,0,,"Is this your business?
With a free Houzz profile, you can:
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/1110
https://www.houzz.com/pro2/butzalvinhinc4g0bwe/butz-alvin-h-inc,Butz Alvin H Inc,(610) 395-6871,http://BUTZENTERPRISESINC.COM,"Larry Mccabe, Manager",,18101,Allentown,,,840 Hamilton St Ste 500,0,,"Is this your business?
With a free Houzz profile, you can:
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/1125
https://www.houzz.com/pro2/integrityresidentialmaintenancellc1408f72/integrity-residential-maintenance-llc,"Integrity Residential Maintenance, LLC",(484) 860-9524,,,,18102,Allentown,,,319 North Fountain Street,0,,"Is this your business?
With a free Houzz profile, you can:
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/1140
https://www.houzz.com/pro2/nuvucontractorsinc/nu-vu-contractors-inc,Nu Vu Contractors Inc,(610) 837-2455,,"Timothy Wolfe, President",,18014,Bath,,,166 Lacks Ln,0,,"Is this your business?
With a free Houzz profile, you can:
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/1155
https://www.houzz.com/pro2/davidscleaningservice2do17a/davids-cleaning-service,Davids Cleaning Service,(484) 860-3054,,,,18101,Allentown,,,1032 W Court St,0,,"Is this your business?
With a free Houzz profile, you can:
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/1170
https://www.houzz.com/pro2/environmentalmaintenanceserviceenvironmental2q6j42/environmental-maintenance-service-environmental,Environmental Maintenance Service Environmental,(908) 454-6528,,,,08865,Phillipsburg,,,480 Memorial Pkwy,0,,"Is this your business?
With a free Houzz profile, you can:
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/1185
https://www.houzz.com/pro2/dalehroth82be362/dale-h-roth,Dale H Roth,(610) 360-1150,,Dale Roth,,18037,Coplay,,,2159 Patoka Dr,0,,"Is this your business?
With a free Houzz profile, you can:
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/1200
https://www.houzz.com/pro2/247electriciansservices3akexb/24-7-electricians-services,24 7 Electricians Services,(610) 502-3028,,,,18067,Northampton,,,3819 Seemsville Rd,0,,"Is this your business?
With a free Houzz profile, you can:
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/1215
https://www.houzz.com/pro2/serfassrageneralcontractor/serfass-r-a-general-contractor,Serfass R A General Contractor,(610) 759-4843,,"R Serfass, General Contractor",,18083,Stockertown,,,101 Bushkill St,0,,"Is this your business?
With a free Houzz profile, you can:
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/1215
https://www.houzz.com/pro2/curtistotalservice1n7gwd/curtis-total-service,Curtis Total Service,(610) 262-4660,,,,18052,Whitehall,,,Oad,0,,"Is this your business?
With a free Houzz profile, you can:
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/1230
https://www.houzz.com/pro2/williamheckmancontractor0ac296a/william-heckman-contractor,William Heckman Contractor,(610) 837-7218,,,,18014,Bath,,,622 East Main Street,0,,"Is this your business?
With a free Houzz profile, you can:
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/1245
https://www.houzz.com/pro2/jbenterprisellcc051759/jb-enterprise-llc,Jb Enterprise Llc,(484) 546-9500,,,,18014,Bath,,,6996 Beth Bath Pike,0,,"Is this your business?
With a free Houzz profile, you can:
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/1260
https://www.houzz.com/pro2/signatuehomesbyjtmalone0b14268/signatue-homes-by-j-t-malone,Signatue Homes By J T Malone,(610) 691-6688,,"J Thomas Maloney, President/CEO",,18034,Center Valley,,,PO Box 9,0,,"Is this your business?
With a free Houzz profile, you can:
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/1275
https://www.houzz.com/pro2/barbergeneralcontracting2feefcb/barber-general-contracting,Barber General Contracting,(610) 838-1102,,Barber,,18034,Center Valley,,,1872 Station Avenue Center,0,,"Is this your business?
With a free Houzz profile, you can:
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/1290
https://www.houzz.com/pro2/multitechconstructionco4kn5qk/multitech-construction-co,Multitech Construction Co,(610) 432-6820,,,,18102,Allentown,,,1501 Sumner Ave,0,,"Is this your business?
With a free Houzz profile, you can:
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/1305
https://www.houzz.com/pro2/mghservicesinc60c2fd8/mgh-services-inc,Mgh Services Inc,(610) 587-0773,,,,18067,Northampton,,,3618 Magnolia Drive,0,,"Is this your business?
With a free Houzz profile, you can:
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/1320
https://www.houzz.com/pro2/donsrenovationsfc2eb22/dons-renovations,Don'S Renovations,(484) 225-8625,,,,18067,Northampton,,,27 Kings Court,0,,"Is this your business?
With a free Houzz profile, you can:
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/1335
https://www.houzz.com/pro2/richardjcesanek13c6af3/richard-j-cesanek,Richard J Cesanek,(610) 216-9672,,,,18052,Whitehall,,,5314 2nd St,0,,"Is this your business?
With a free Houzz profile, you can:
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/1350
https://www.houzz.com/pro2/lehighqualityhomes0f6fcfa/lehigh-quality-homes,Lehigh Quality Homes,(610) 821-9353,,LESTER GREEN,,18052,Whitehall,,,1032 PENNSYLVANIA STREET,0,,"Is this your business?
With a free Houzz profile, you can:
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/1365
https://www.houzz.com/pro2/buddybutlerllc68d1bfa/buddybutlerllc,"Buddybutler,Llc",(908) 242-6398,,,,18052,Whitehall,,,5144 Stone Terrace Dr,0,,"Is this your business?
With a free Houzz profile, you can:
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/1380
https://www.houzz.com/pro2/jayccesanekconstc00c9cb/jay-c-cesanek-const,Jay C Cesanek Const,(610) 264-7357,,,,18052,Whitehall,,,3123 South 2nd St,0,,"Is this your business?
With a free Houzz profile, you can:
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/1380
https://www.houzz.com/pro2/positivelysolar0679603/positively-solar,Positively Solar,(610) 504-9660,,,,18040,Easton,,,734 Frost Hollow Road,0,,"Is this your business?
With a free Houzz profile, you can:
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/1395
https://www.houzz.com/pro2/bahnickbuildersinc/bahnick-builders-inc,Bahnick Builders Inc,(610) 262-2452,,"Donald Bahnick, President",,18067,Northampton,,,509 E 21st St,0,,"Is this your business?
With a free Houzz profile, you can:
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/1410
https://www.houzz.com/pro2/rnrbuilding016608/r-n-r-building,R N R Building,(215) 953-0439,,"Noel Farragher, Owner",,18067,Northampton,,,2321 Old Bristol Rd,0,,"Is this your business?
With a free Houzz profile, you can:
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/1425
https://www.houzz.com/pro2/warrenheightsconstructionoffice2do2g3/warren-heights-construction-office,Warren Heights Construction Office,(908) 454-2773,,,,08865,Phillipsburg,,,524 Edward St,0,,"Is this your business?
With a free Houzz profile, you can:
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/1440
https://www.houzz.com/pro2/wmlschmeelkcontractor2li19y/wm-l-schmeelk-contractor,WM L Schmeelk Contractor,(908) 859-0238,,,,08865,Phillipsburg,,,117 S 8th St,0,,"Is this your business?
With a free Houzz profile, you can:
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/1455
https://www.houzz.com/pro2/crosscut2iu9ey/cross-cut,Cross Cut,(908) 213-2222,,,,08865,Phillipsburg,,,320 Pershing Ave,0,,"Is this your business?
With a free Houzz profile, you can:
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/1455
https://www.houzz.com/pro2/finefinishesn1q421126/fine-finishes-by-jim-cooper,Fine Finishes By Jim Cooper,(610) 282-9266,,,,18036,Coopersburg,,,715 Passer Road,0,,"Is this your business?
With a free Houzz profile, you can:
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/1470
https://www.houzz.com/pro2/larryschoenenbergerdbd6f0e/larry-schoenenberger,Larry Schoenenberger,(215) 892-5607,,Larry L. Schoenenberger,,18036,Coopersburg,,,682 State Rd,0,,"Is this your business?
With a free Houzz profile, you can:
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/1485
https://www.houzz.com/pro2/klineshomeimprovementsd811d59/klines-home-improvements,Klines Home Improvements,(610) 282-1842,,,,18036,Coopersburg,,,2277 Salem Rd,0,,"Is this your business?
With a free Houzz profile, you can:
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/1485
https://www.houzz.com/pro2/lutronelectronicscoincc190775/lutron-electronics-co-inc,"Lutron Electronics Co., Inc.",(610) 282-3800,,Matt Miller,,18036,Coopersburg,,,7200 Suter Road,0,,"Is this your business?
With a free Houzz profile, you can:
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/1500
https://www.houzz.com/pro2/lutronelectronicscoincdd99f89/lutron-electronics-co-inc,"Lutron Electronics Co., Inc.",(610) 282-3800,,Matt Miller,,18036,Coopersburg,,,7200 Suter Road,0,,"Is this your business?
With a free Houzz profile, you can:
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/1515
https://www.houzz.com/pro2/lutronelectronicscoinc52e8e0c/lutron-electronics-co-inc,"Lutron Electronics Co., Inc.",(610) 282-3800,,Howard Zickefoose,,18036,Coopersburg,,,7200 Suter Road,0,,"Is this your business?
With a free Houzz profile, you can:
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/1530
https://www.houzz.com/pro2/lutronelectronicscoincee73cc4/lutron-electronics-co-inc,"Lutron Electronics Co., Inc.",(610) 282-3800,,Javier Gonzalez,,18036,Coopersburg,,,7200 Suter Road,0,,"Is this your business?
With a free Houzz profile, you can:
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/1545
https://www.houzz.com/pro2/lutronelectronicscoincb677e56/lutron-electronics-co-inc,"Lutron Electronics Co., Inc.",(610) 282-3800,,Ben Willardsen,,18036,Coopersburg,,,7200 Suter Road,0,,"Is this your business?
With a free Houzz profile, you can:
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/1560
https://www.houzz.com/pro2/lutronelectronicscoinc8c469a6/lutron-electronics-co-inc,"Lutron Electronics Co., Inc.",(610) 282-3800,,Sabarinath Sankaranarayanan,,18036,Coopersburg,,,7200 Suter Road,0,,"Is this your business?
With a free Houzz profile, you can:
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/1575
https://www.houzz.com/pro2/cmpreservations6aedbf6/c-m-preservations,C. M. Preservations,(610) 282-1395,,,,18036,Coopersburg,,,3209 Flint Hill Road,0,,"Is this your business?
With a free Houzz profile, you can:
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/1590
https://www.houzz.com/pro2/buildandconstructinc671411b/build-and-constructinc,Build And Constructinc,(732) 685-3582,,,,18036,Coopersburg,,,2012 Church Veiw Rd,0,,"Is this your business?
With a free Houzz profile, you can:
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/1590
https://www.houzz.com/pro2/lutronelectronicscoinc5820556/lutron-electronics-co-inc,"Lutron Electronics Co., Inc.",(610) 282-3800,,Jay Williams,,18036,Coopersburg,,,7200 Suter Road,0,,"Is this your business?
With a free Houzz profile, you can:
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/1605
https://www.houzz.com/pro2/lutronelectronicscoinc0e55d9c/lutron-electronics-co-inc,"Lutron Electronics Co., Inc.",(610) 282-3800,,Mick Upchurch,,18036,Coopersburg,,,7200 Suter Road,0,,"Is this your business?
With a free Houzz profile, you can:
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/1620
https://www.houzz.com/pro2/lutronelectronicscoinc05355fa/lutron-electronics-co-inc,"Lutron Electronics Co., Inc.",(610) 282-3800,,Justin Mierta,,18036,Coopersburg,,,7200 Suter Road,0,,"Is this your business?
With a free Houzz profile, you can:
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/1635
https://www.houzz.com/pro2/lutronelectronicscoincad766fe/lutron-electronics-co-inc,"Lutron Electronics Co., Inc.",(610) 282-3800,,Bob Foppiano,,18036,Coopersburg,,,7200 Suter Road,0,,"Is this your business?
With a free Houzz profile, you can:
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/1650
https://www.houzz.com/pro2/lutronelectronicscoinc3cc5427/lutron-electronics-co-inc,"Lutron Electronics Co., Inc.",(610) 282-3800,,Ian Clements,,18036,Coopersburg,,,7200 Suter Road,0,,"Is this your business?
With a free Houzz profile, you can:
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/1665
https://www.houzz.com/pro2/lutronelectronicscoinc3f8c909/lutron-electronics-co-inc,"Lutron Electronics Co., Inc.",(610) 282-3800,,Sanjeev Kumar,,18036,Coopersburg,,,7200 Suter Road,0,,"Is this your business?
With a free Houzz profile, you can:
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/1680
